"ID","Name","Type","rConc","Name","Type","Value","Quality","Call","Threshold","In Range","Out Range","Peak Ratio","Comments","treatment","Peak Call"
"S18-A40","mockhigh_120-20","Unknown",1,"RELA","Test",13.2533644002476,1,"Pass",0.0222468576534276,85.6307801012136,999,1,"ok","mock_high","Pass"
"S18-A41","mockhigh_120-20","Unknown",1,"SMYD3","Test",13.7515863661708,1,"Pass",0.0222468576534276,81.9674389764137,999,1,"ok","mock_high","Pass"
"S18-A42","mockhigh_120-20","Unknown",1,"UGCG","Test",17.4626721571043,1,"Pass",0.0222468576534276,82.2782088356717,999,1,"ok","mock_high","Pass"
"S18-A43","mockhigh_120-20","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S18-A44","mockhigh_120-20","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S18-A45","mockhigh_120-20","Unknown",1,"B2M","Test",9.78125169805647,1,"Pass",0.0222468576534276,85.6676288242293,999,1,"ok","mock_high","Pass"
"S18-A46","mockhigh_120-20","Unknown",1,"MAP3K14","Test",16.7330209458394,1,"Pass",0.0222468576534276,84.1586317474316,999,1,"ok","mock_high","Pass"
"S18-A47","mockhigh_120-20","Unknown",1,"SLCO3A1","Test",16.7640705283455,1,"Pass",0.0222468576534276,83.9892648045516,999,1,"ok","mock_high","Pass"
"S18-A48","mockhigh_120-20","Unknown",1,"SP1","Test",14.0973534091143,1,"Pass",0.0222468576534276,86.7501265866126,999,1,"double","mock_high","Fail"
"S19-A01","mockhigh_122-22","Unknown",1,"ACTB","Test",14.0154462955222,0.977213695157856,"Pass",0.0222468576534276,90.720940972565,999,1,"ok","mock_high","Pass"
"S19-A02","mockhigh_122-22","Unknown",1,"SP3","Test",14.26032148638,1,"Pass",0.0222468576534276,81.7688554885148,999,1,"ok","mock_high","Pass"
"S19-A03","mockhigh_122-22","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A04","mockhigh_122-22","Unknown",1,"RSU1","Test",14.9284501896738,1,"Pass",0.0222468576534276,83.0335477559048,999,1,"ok","mock_high","Pass"
"S19-A05","mockhigh_122-22","Unknown",1,"IL8","Test",14.3508308068583,1,"Pass",0.0222468576534276,82.878524927121,999,1,"ok","mock_high","Pass"
"S19-A06","mockhigh_122-22","Unknown",1,"FZD7","Test",22.8827247853238,1,"Pass",0.0222468576534276,80.7928615043234,999,1,"ok","mock_high","Pass"
"S19-A07","mockhigh_122-22","Unknown",1,"ABCC4","Test",15.1130492164245,1,"Pass",0.0222468576534276,80.7419218968661,999,1,"ok","mock_high","Pass"
"S19-A08","mockhigh_122-22","Unknown",1,"YBX1","Test",7.59070280573292,1,"Pass",0.0222468576534276,82.1810256877741,999,1,"ok","mock_high","Pass"
"S19-A09","mockhigh_122-22","Unknown",1,"PRKCB","Test",16.2406121319993,1,"Pass",0.0222468576534276,86.6692341811024,999,1,"ok","mock_high","Pass"
"S19-A10","mockhigh_122-22","Unknown",1,"DDIT4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A11","mockhigh_122-22","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A12","mockhigh_122-22","Unknown",1,"LRP5","Test",16.0500644698509,1,"Pass",0.0222468576534276,84.0847540998024,999,1,"ok","mock_high","Pass"
"S19-A13","mockhigh_122-22","Unknown",1,"ABCC5","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A14","mockhigh_122-22","Unknown",1,"NFYA","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A15","mockhigh_122-22","Unknown",1,"CSK","Test",13.738119184629,1,"Pass",0.0222468576534276,85.7965699541269,999,1,"ok","mock_high","Pass"
"S19-A16","mockhigh_122-22","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A17","mockhigh_122-22","Unknown",1,"GAPDH","Test",7.91420606102885,1,"Pass",0.0222468576534276,87.3542435339075,999,1,"ok","mock_high","Pass"
"S19-A18","mockhigh_122-22","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A19","mockhigh_122-22","Unknown",1,"WNK1","Test",15.3645717901995,1,"Pass",0.0222468576534276,83.657521818647,999,1,"ok","mock_high","Pass"
"S19-A20","mockhigh_122-22","Unknown",1,"IL18","Test",15.361164210658,1,"Pass",0.0222468576534276,80.8857373023269,999,1,"ok","mock_high","Pass"
"S19-A21","mockhigh_122-22","Unknown",1,"GCLC","Test",14.8148714292004,1,"Pass",0.0222468576534276,83.3538646566358,999,1,"ok","mock_high","Pass"
"S19-A22","mockhigh_122-22","Unknown",1,"MAPK1","Test",13.7345667868611,1,"Pass",0.0222468576534276,85.08495014745,999,1,"ok","mock_high","Pass"
"S19-A23","mockhigh_122-22","Unknown",1,"MYC","Test",10.0307692623382,1,"Pass",0.0222468576534276,79.8187230628092,999,1,"ok","mock_high","Pass"
"S19-A24","mockhigh_122-22","Unknown",1,"OCT4","Test",19.8150053099675,0.682977361625399,"Pass",0.0222468576534276,92.0958048932528,999,1,"miss","mock_high","Fail"
"S19-A25","mockhigh_122-22","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","mock_high","Fail"
"S19-A26","mockhigh_122-22","Unknown",1,"MPO","Test",7.67379113458769,1,"Pass",0.0222468576534276,87.9504666169114,999,1,"ok","mock_high","Pass"
"S19-A27","mockhigh_122-22","Unknown",1,"EZH1","Test",15.6508033656881,1,"Pass",0.0222468576534276,82.3840216032905,999,1,"ok","mock_high","Pass"
"S19-A28","mockhigh_122-22","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A29","mockhigh_122-22","Unknown",1,"BRD4","Test",12.8201159687638,1,"Pass",0.0222468576534276,84.9082821692926,999,1,"ok","mock_high","Pass"
"S19-A30","mockhigh_122-22","Unknown",1,"DVL2","Test",18.0351248155416,1,"Pass",0.0222468576534276,86.6916150156897,999,1,"ok","mock_high","Pass"
"S19-A31","mockhigh_122-22","Unknown",1,"MT2A","Test",14.0231566009663,1,"Pass",0.0222468576534276,89.1951849939603,999,1,"ok","mock_high","Pass"
"S19-A32","mockhigh_122-22","Unknown",1,"NOTCH1","Test",20.7994538847414,1,"Pass",0.0222468576534276,89.6086775465352,999,1,"ok","mock_high","Pass"
"S19-A33","mockhigh_122-22","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A34","mockhigh_122-22","Unknown",1,"KRAS","Test",15.4722232850765,1,"Pass",0.0222468576534276,75.1745116543455,999,1,"ok","mock_high","Pass"
"S19-A35","mockhigh_122-22","Unknown",1,"KMT2A","Test",17.7742409897762,1,"Pass",0.0222468576534276,81.4343926114306,999,1,"ok","mock_high","Pass"
"S19-A36","mockhigh_122-22","Unknown",1,"DAAM1","Test",26.3908734122918,0.366473436970749,"Fail",0.0222468576534276,68.7363762670199,999,1,"miss","mock_high","Fail"
"S19-A37","mockhigh_122-22","Unknown",1,"CTNNB","Test",15.0847666529951,1,"Pass",0.0222468576534276,83.206956008582,999,1,"ok","mock_high","Pass"
"S19-A38","mockhigh_122-22","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A39","mockhigh_122-22","Unknown",1,"PPIA","Test",9.67617127279441,1,"Pass",0.0222468576534276,84.1007252927941,999,1,"ok","mock_high","Pass"
"S19-A40","mockhigh_122-22","Unknown",1,"RELA","Test",14.4911516115278,1,"Pass",0.0222468576534276,85.4076316088045,999,1,"ok","mock_high","Pass"
"S19-A41","mockhigh_122-22","Unknown",1,"SMYD3","Test",17.0218291061346,1,"Pass",0.0222468576534276,81.8122350215924,999,1,"ok","mock_high","Pass"
"S19-A42","mockhigh_122-22","Unknown",1,"UGCG","Test",16.8717197076975,1,"Pass",0.0222468576534276,82.2792401157393,999,1,"ok","mock_high","Pass"
"S19-A43","mockhigh_122-22","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A44","mockhigh_122-22","Unknown",1,"Tcf7l2","Test",17.1597224650217,0.971146533966459,"Pass",0.0222468576534276,81.2260440602044,999,1,"ok","mock_high","Pass"
"S19-A45","mockhigh_122-22","Unknown",1,"B2M","Test",9.99137297688711,1,"Pass",0.0222468576534276,85.6497173389278,999,1,"ok","mock_high","Pass"
"S19-A46","mockhigh_122-22","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S19-A47","mockhigh_122-22","Unknown",1,"SLCO3A1","Test",16.4419786665661,1,"Pass",0.0222468576534276,83.9746625636771,999,1,"ok","mock_high","Pass"
"S19-A48","mockhigh_122-22","Unknown",1,"SP1","Test",15.0556349932263,1,"Pass",0.0222468576534276,86.7382080581708,999,1,"double","mock_high","Fail"
"S20-A01","mockhigh_124-24","Unknown",1,"ACTB","Test",14.4786240327212,0.94599987089126,"Pass",0.0222468576534276,90.7088305753803,999,1,"ok","mock_high","Pass"
"S20-A02","mockhigh_124-24","Unknown",1,"SP3","Test",14.2926031170299,1,"Pass",0.0222468576534276,81.7375179870573,999,1,"ok","mock_high","Pass"
"S20-A03","mockhigh_124-24","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A04","mockhigh_124-24","Unknown",1,"RSU1","Test",15.228627735613,1,"Pass",0.0222468576534276,83.0134714037846,999,1,"ok","mock_high","Pass"
"S20-A05","mockhigh_124-24","Unknown",1,"IL8","Test",19.5290624703766,1,"Pass",0.0222468576534276,82.8456823030046,999,1,"ok","mock_high","Pass"
"S20-A06","mockhigh_124-24","Unknown",1,"FZD7","Test",22.0337538834829,1,"Pass",0.0222468576534276,80.808667550289,999,1,"ok","mock_high","Pass"
"S20-A07","mockhigh_124-24","Unknown",1,"ABCC4","Test",13.2387663469837,1,"Pass",0.0222468576534276,80.7711430156723,999,1,"ok","mock_high","Pass"
"S20-A08","mockhigh_124-24","Unknown",1,"YBX1","Test",7.19740033773754,1,"Pass",0.0222468576534276,82.1619589023609,999,1,"ok","mock_high","Pass"
"S20-A09","mockhigh_124-24","Unknown",1,"PRKCB","Test",15.4037561055447,1,"Pass",0.0222468576534276,86.7231652663298,999,1,"ok","mock_high","Pass"
"S20-A10","mockhigh_124-24","Unknown",1,"DDIT4","Test",17.8206652570794,1,"Pass",0.0222468576534276,87.6404842025418,999,1,"ok","mock_high","Pass"
"S20-A11","mockhigh_124-24","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A12","mockhigh_124-24","Unknown",1,"LRP5","Test",19.5817697719082,1,"Pass",0.0222468576534276,84.0642137240681,999,1,"ok","mock_high","Pass"
"S20-A13","mockhigh_124-24","Unknown",1,"ABCC5","Test",17.2431958558153,1,"Pass",0.0222468576534276,84.2627536655255,999,1,"ok","mock_high","Pass"
"S20-A14","mockhigh_124-24","Unknown",1,"NFYA","Test",13.8936390207697,1,"Pass",0.0222468576534276,85.397676327611,999,1,"ok","mock_high","Pass"
"S20-A15","mockhigh_124-24","Unknown",1,"CSK","Test",13.4315928296276,1,"Pass",0.0222468576534276,85.8013328253992,999,1,"ok","mock_high","Pass"
"S20-A16","mockhigh_124-24","Unknown",1,"SCML2","Test",16.3844463435605,1,"Pass",0.0222468576534276,81.8076683948566,999,1,"ok","mock_high","Pass"
"S20-A17","mockhigh_124-24","Unknown",1,"GAPDH","Test",8.26260505409546,1,"Pass",0.0222468576534276,87.3581726854909,999,1,"ok","mock_high","Pass"
"S20-A18","mockhigh_124-24","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A19","mockhigh_124-24","Unknown",1,"WNK1","Test",14.7755107336325,1,"Pass",0.0222468576534276,83.6711911028669,999,1,"ok","mock_high","Pass"
"S20-A20","mockhigh_124-24","Unknown",1,"IL18","Test",14.7309417132884,1,"Pass",0.0222468576534276,80.9283493105781,999,1,"ok","mock_high","Pass"
"S20-A21","mockhigh_124-24","Unknown",1,"GCLC","Test",15.1369713854177,1,"Pass",0.0222468576534276,83.2449099040902,999,1,"ok","mock_high","Pass"
"S20-A22","mockhigh_124-24","Unknown",1,"MAPK1","Test",12.8549274352855,1,"Pass",0.0222468576534276,85.1098473450088,999,1,"ok","mock_high","Pass"
"S20-A23","mockhigh_124-24","Unknown",1,"MYC","Test",9.17600553065924,1,"Pass",0.0222468576534276,79.8286593039508,999,1,"ok","mock_high","Pass"
"S20-A24","mockhigh_124-24","Unknown",1,"OCT4","Test",20.3606177839502,0.659972512081343,"Pass",0.0222468576534276,92.0853295181424,999,1,"miss","mock_high","Fail"
"S20-A25","mockhigh_124-24","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","mock_high","Fail"
"S20-A26","mockhigh_124-24","Unknown",1,"MPO","Test",7.43097758292438,1,"Pass",0.0222468576534276,87.9574879720545,999,1,"ok","mock_high","Pass"
"S20-A27","mockhigh_124-24","Unknown",1,"EZH1","Test",15.8011737338998,1,"Pass",0.0222468576534276,82.3691435591314,999,1,"ok","mock_high","Pass"
"S20-A28","mockhigh_124-24","Unknown",1,"SLC7A7","Test",18.6556621603137,1,"Pass",0.0222468576534276,80.9476139043723,999,1,"ok","mock_high","Pass"
"S20-A29","mockhigh_124-24","Unknown",1,"BRD4","Test",13.1076232720987,1,"Pass",0.0222468576534276,84.8873380311654,999,1,"ok","mock_high","Pass"
"S20-A30","mockhigh_124-24","Unknown",1,"DVL2","Test",16.6834387954771,1,"Pass",0.0222468576534276,86.608911017932,999,1,"ok","mock_high","Pass"
"S20-A31","mockhigh_124-24","Unknown",1,"MT2A","Test",13.1573000767768,1,"Pass",0.0222468576534276,89.1261567250684,999,1,"ok","mock_high","Pass"
"S20-A32","mockhigh_124-24","Unknown",1,"NOTCH1","Test",16.7257902540307,1,"Pass",0.0222468576534276,89.6335858893106,999,1,"ok","mock_high","Pass"
"S20-A33","mockhigh_124-24","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A34","mockhigh_124-24","Unknown",1,"KRAS","Test",14.392252523141,1,"Pass",0.0222468576534276,75.0575284436524,999,1,"ok","mock_high","Pass"
"S20-A35","mockhigh_124-24","Unknown",1,"KMT2A","Test",20.5942107561789,1,"Pass",0.0222468576534276,81.5845825035325,999,1,"ok","mock_high","Pass"
"S20-A36","mockhigh_124-24","Unknown",1,"DAAM1","Test",17.6652374949805,1,"Pass",0.0222468576534276,84.262899817219,999,1,"ok","mock_high","Pass"
"S20-A37","mockhigh_124-24","Unknown",1,"CTNNB","Test",15.191802667878,1,"Pass",0.0222468576534276,83.0894229739966,999,1,"ok","mock_high","Pass"
"S20-A38","mockhigh_124-24","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A39","mockhigh_124-24","Unknown",1,"PPIA","Test",8.98740021638784,1,"Pass",0.0222468576534276,84.1037536393673,999,1,"ok","mock_high","Pass"
"S20-A40","mockhigh_124-24","Unknown",1,"RELA","Test",13.6986532312187,1,"Pass",0.0222468576534276,85.6023594906168,999,1,"ok","mock_high","Pass"
"S20-A41","mockhigh_124-24","Unknown",1,"SMYD3","Test",15.7094065917878,1,"Pass",0.0222468576534276,81.9198010330247,999,1,"ok","mock_high","Pass"
"S20-A42","mockhigh_124-24","Unknown",1,"UGCG","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A43","mockhigh_124-24","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A44","mockhigh_124-24","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A45","mockhigh_124-24","Unknown",1,"B2M","Test",9.86023525831629,1,"Pass",0.0222468576534276,85.6356610332147,999,1,"ok","mock_high","Pass"
"S20-A46","mockhigh_124-24","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A47","mockhigh_124-24","Unknown",1,"SLCO3A1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S20-A48","mockhigh_124-24","Unknown",1,"SP1","Test",15.4281002427308,1,"Pass",0.0222468576534276,86.7271514241401,999,1,"ok","mock_high","Pass"
"S22-A01","mockhigh_126-26","Unknown",1,"ACTB","Test",11.9042564571329,0.943496171804196,"Pass",0.0222468576534276,90.5723113303628,999,1,"ok","mock_high","Pass"
"S22-A02","mockhigh_126-26","Unknown",1,"SP3","Test",12.5856206282028,1,"Pass",0.0222468576534276,81.7346544476912,999,1,"ok","mock_high","Pass"
"S22-A03","mockhigh_126-26","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A04","mockhigh_126-26","Unknown",1,"RSU1","Test",13.1200741387396,1,"Pass",0.0222468576534276,83.0395841717084,999,1,"ok","mock_high","Pass"
"S22-A05","mockhigh_126-26","Unknown",1,"IL8","Test",8.75361320516305,1,"Pass",0.0222468576534276,82.9215150364863,999,1,"ok","mock_high","Pass"
"S22-A06","mockhigh_126-26","Unknown",1,"FZD7","Test",16.7000984361023,1,"Pass",0.0222468576534276,81.0443979506077,999,1,"ok","mock_high","Pass"
"S22-A07","mockhigh_126-26","Unknown",1,"ABCC4","Test",12.6151973810254,1,"Pass",0.0222468576534276,80.765711038731,999,1,"ok","mock_high","Pass"
"S22-A08","mockhigh_126-26","Unknown",1,"YBX1","Test",5.94045757351449,1,"Pass",0.0222468576534276,82.1638808959354,999,1,"ok","mock_high","Pass"
"S22-A09","mockhigh_126-26","Unknown",1,"PRKCB","Test",12.5080764208336,1,"Pass",0.0222468576534276,86.6759740727166,999,1,"ok","mock_high","Pass"
"S22-A10","mockhigh_126-26","Unknown",1,"DDIT4","Test",14.1349085012003,1,"Pass",0.0222468576534276,87.8700959509734,999,1,"ok","mock_high","Pass"
"S22-A11","mockhigh_126-26","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A12","mockhigh_126-26","Unknown",1,"LRP5","Test",22.1645250190778,1,"Pass",0.0222468576534276,83.8406220507824,999,1,"ok","mock_high","Pass"
"S22-A13","mockhigh_126-26","Unknown",1,"ABCC5","Test",16.093987733156,1,"Pass",0.0222468576534276,84.2639466037477,999,1,"ok","mock_high","Pass"
"S22-A14","mockhigh_126-26","Unknown",1,"NFYA","Test",13.1253985247019,1,"Pass",0.0222468576534276,85.4141412080919,999,1,"ok","mock_high","Pass"
"S22-A15","mockhigh_126-26","Unknown",1,"CSK","Test",11.1529686143677,1,"Pass",0.0222468576534276,85.8124984204307,999,1,"ok","mock_high","Pass"
"S22-A16","mockhigh_126-26","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A17","mockhigh_126-26","Unknown",1,"GAPDH","Test",6.2228777670876,1,"Pass",0.0222468576534276,87.3306210024003,999,1,"ok","mock_high","Pass"
"S22-A18","mockhigh_126-26","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A19","mockhigh_126-26","Unknown",1,"WNK1","Test",14.8005894766052,1,"Pass",0.0222468576534276,83.6458830874467,999,1,"ok","mock_high","Pass"
"S22-A20","mockhigh_126-26","Unknown",1,"IL18","Test",13.32189020965,1,"Pass",0.0222468576534276,80.9491269217388,999,1,"ok","mock_high","Pass"
"S22-A21","mockhigh_126-26","Unknown",1,"GCLC","Test",14.3342538166368,1,"Pass",0.0222468576534276,83.1899837774554,999,1,"ok","mock_high","Pass"
"S22-A22","mockhigh_126-26","Unknown",1,"MAPK1","Test",11.0267676284068,1,"Pass",0.0222468576534276,85.1455000943547,999,1,"ok","mock_high","Pass"
"S22-A23","mockhigh_126-26","Unknown",1,"MYC","Test",10.0367145594351,1,"Pass",0.0222468576534276,79.7966310901075,999,1,"ok","mock_high","Pass"
"S22-A24","mockhigh_126-26","Unknown",1,"OCT4","Test",21.829803198956,0.889028505605479,"Pass",0.0222468576534276,83.9207297790438,999,1,"miss","mock_high","Fail"
"S22-A25","mockhigh_126-26","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","mock_high","Fail"
"S22-A26","mockhigh_126-26","Unknown",1,"MPO","Test",6.76883356436125,1,"Pass",0.0222468576534276,87.9302996417416,999,1,"ok","mock_high","Pass"
"S22-A27","mockhigh_126-26","Unknown",1,"EZH1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A28","mockhigh_126-26","Unknown",1,"SLC7A7","Test",16.2569662895071,1,"Pass",0.0222468576534276,81.0040893107927,999,1,"ok","mock_high","Pass"
"S22-A29","mockhigh_126-26","Unknown",1,"BRD4","Test",10.5971483556528,1,"Pass",0.0222468576534276,84.9206966589644,999,1,"ok","mock_high","Pass"
"S22-A30","mockhigh_126-26","Unknown",1,"DVL2","Test",15.9298121787217,1,"Pass",0.0222468576534276,86.6661486161722,999,1,"ok","mock_high","Pass"
"S22-A31","mockhigh_126-26","Unknown",1,"MT2A","Test",10.7201650839227,1,"Pass",0.0222468576534276,89.1522699674636,999,1,"ok","mock_high","Pass"
"S22-A32","mockhigh_126-26","Unknown",1,"NOTCH1","Test",19.2210506339391,1,"Pass",0.0222468576534276,89.4061116591791,999,1,"ok","mock_high","Pass"
"S22-A33","mockhigh_126-26","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A34","mockhigh_126-26","Unknown",1,"KRAS","Test",13.0663701977892,1,"Pass",0.0222468576534276,75.171649204887,999,1,"ok","mock_high","Pass"
"S22-A35","mockhigh_126-26","Unknown",1,"KMT2A","Test",15.6926098525093,1,"Pass",0.0222468576534276,81.6135383190669,999,1,"ok","mock_high","Pass"
"S22-A36","mockhigh_126-26","Unknown",1,"DAAM1","Test",23.0493061984997,1,"Pass",0.0222468576534276,75.7479290462927,999,1,"miss","mock_high","Fail"
"S22-A37","mockhigh_126-26","Unknown",1,"CTNNB","Test",13.9926478936624,1,"Pass",0.0222468576534276,83.0312927310065,999,1,"ok","mock_high","Pass"
"S22-A38","mockhigh_126-26","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A39","mockhigh_126-26","Unknown",1,"PPIA","Test",7.12883912356637,1,"Pass",0.0222468576534276,84.1275503942076,999,1,"ok","mock_high","Pass"
"S22-A40","mockhigh_126-26","Unknown",1,"RELA","Test",11.9862668559197,1,"Pass",0.0222468576534276,85.4280576973415,999,1,"ok","mock_high","Pass"
"S22-A41","mockhigh_126-26","Unknown",1,"SMYD3","Test",14.2217294145854,1,"Pass",0.0222468576534276,81.8188697658496,999,1,"ok","mock_high","Pass"
"S22-A42","mockhigh_126-26","Unknown",1,"UGCG","Test",14.9301707350093,1,"Pass",0.0222468576534276,82.2864865389092,999,1,"ok","mock_high","Pass"
"S22-A43","mockhigh_126-26","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A44","mockhigh_126-26","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S22-A45","mockhigh_126-26","Unknown",1,"B2M","Test",8.12755349448658,1,"Pass",0.0222468576534276,85.5782681786109,999,1,"ok","mock_high","Pass"
"S22-A46","mockhigh_126-26","Unknown",1,"MAP3K14","Test",15.9118018790113,1,"Pass",0.0222468576534276,84.1067646539188,999,1,"ok","mock_high","Pass"
"S22-A47","mockhigh_126-26","Unknown",1,"SLCO3A1","Test",16.1112086090049,1,"Pass",0.0222468576534276,83.9278700448889,999,1,"ok","mock_high","Pass"
"S22-A48","mockhigh_126-26","Unknown",1,"SP1","Test",13.4151327702458,1,"Pass",0.0222468576534276,86.804489253174,999,1,"ok","mock_high","Pass"
"S24-A01","mockhigh_128-28","Unknown",1,"ACTB","Test",13.345070277306,0.895324508654151,"Pass",0.0222468576534276,90.4517039965745,999,1,"ok","mock_high","Pass"
"S24-A02","mockhigh_128-28","Unknown",1,"SP3","Test",13.2592803884792,1,"Pass",0.0222468576534276,81.713317136804,999,1,"ok","mock_high","Pass"
"S24-A03","mockhigh_128-28","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S24-A04","mockhigh_128-28","Unknown",1,"RSU1","Test",12.809110635496,1,"Pass",0.0222468576534276,83.0579938528758,999,1,"ok","mock_high","Pass"
"S24-A05","mockhigh_128-28","Unknown",1,"IL8","Test",11.9053346754623,1,"Pass",0.0222468576534276,82.910951477301,999,1,"ok","mock_high","Pass"
"S24-A06","mockhigh_128-28","Unknown",1,"FZD7","Test",21.0705203889459,1,"Pass",0.0222468576534276,80.85353478613,999,1,"ok","mock_high","Pass"
"S24-A07","mockhigh_128-28","Unknown",1,"ABCC4","Test",13.7980302215235,1,"Pass",0.0222468576534276,80.7506141853225,999,1,"ok","mock_high","Pass"
"S24-A08","mockhigh_128-28","Unknown",1,"YBX1","Test",6.24649350338555,1,"Pass",0.0222468576534276,82.2021289701623,999,1,"ok","mock_high","Pass"
"S24-A09","mockhigh_128-28","Unknown",1,"PRKCB","Test",13.7251565712866,1,"Pass",0.0222468576534276,86.7195572098949,999,1,"ok","mock_high","Pass"
"S24-A10","mockhigh_128-28","Unknown",1,"DDIT4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S24-A11","mockhigh_128-28","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S24-A12","mockhigh_128-28","Unknown",1,"LRP5","Test",17.7632520919434,1,"Pass",0.0222468576534276,84.0984580120197,999,1,"ok","mock_high","Pass"
"S24-A13","mockhigh_128-28","Unknown",1,"ABCC5","Test",15.9710898255629,1,"Pass",0.0222468576534276,84.2879380508065,999,1,"ok","mock_high","Pass"
"S24-A14","mockhigh_128-28","Unknown",1,"NFYA","Test",13.864762758405,1,"Pass",0.0222468576534276,85.4215037636676,999,1,"ok","mock_high","Pass"
"S24-A15","mockhigh_128-28","Unknown",1,"CSK","Test",13.7613722884535,1,"Pass",0.0222468576534276,85.807226633196,999,1,"ok","mock_high","Pass"
"S24-A16","mockhigh_128-28","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S24-A17","mockhigh_128-28","Unknown",1,"GAPDH","Test",7.02052533374986,1,"Pass",0.0222468576534276,87.3572279087775,999,1,"ok","mock_high","Pass"
"S24-A18","mockhigh_128-28","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","mock_high","Fail"
"S24-A19","mockhigh_128-28","Unknown",1,"WNK1","Test",14.7622341947736,1,"Pass",0.0222468576534276,83.5861183672087,999,1,"ok","mock_high","Pass"
